his twisted sculptures came alive!	его искажённые скульптуры ожили!				
how to care for it, enjoy it. But if I had it again tonight...	как заботиться о нём, наслаждаться им. Но если бы оно было у меня снова сегодня ночью...				
hundreds of ‘em	сотнями				
if I could point.	если бы я могла указать.				
into our hollow husks, (coughs) turning us cold and wicked.	в наши пустые оболочки, (кашляет) делая нас холодными и злыми.				
it leads to the house on the hill.	он ведёт к дому на холме.				
"it spread its light; brought me and my neighbors warmth."	"он распространял свой свет; принёс мне и моим соседям тепло."				
it takes you places, tells tales...	она ведёт тебя в разные места, рассказывает истории...				
it used to run on coal and fire, dontcha know.	раньше она работала на угле и огне, знаешь ли.				
it's my favorite stick in the whole wide world	это моя любимая палка во всём мире				
it's so shiny and...	она такая блестящая и...				
it's the best one in my collection	это лучший экземпляр в моей коллекции				
it's the best stick	это лучшая палка				
its call irresistible.	её зов неодолим.				
its secrets locked away behind the stars.	её секреты заперты за звёздами.				
its warmth since the bodies were banished.	его теплом с тех пор, как тела были изгнаны.				
just like the ones who came before… But they’re all long gone.	прямо как тем, кто приходил до тебя... Но они все давно ушли.				
just see for yourself.	просто посмотри сам.				
kept his fire locked away in his chest.	держал свой огонь запертым в груди.				
knew not what they were dealing with	не знали, с чем имеют дело				
know what to do with us. So I reckon that’s why	знали, что делать с нами. Полагаю, поэтому				
know what to do with us. So I reckon that’s why	знали, что делать с нами. Полагаю, поэтому				
knowing that we Somebodies are about to tear each other apart...	зная, что мы, Тело-веки, вот-вот разорвём друг друга на части...				
left behind by the Craftsmen of old.	оставленные Ремесленниками древности.				
left behind by the Craftsmen of old.	оставленные Ремесленниками древности.				
left her lair and went out into the cool night. 'Wait a minute.' she exclaimed. 'Night?'	"покинет своё логово и выйдет в прохладную ночь. ""Подождите минутку."" — воскликнула она. ""Ночь?"""				
like a magic stick! It's the best stick I have.	как волшебная палка! Это лучшая палка, которая у меня есть.				
like little stars of her own...	как множество её собственных звёздочек…				
like something was on the way, a danger I never could’ve guessed.	будто что-то приближалось, опасность, которую я никогда не мог предугадать.				
look at that stick!	посмотри на эту палку!				
lose your way along the Midnight Walk.	потеряешь свой путь на Полуночной Тропе.				
make the worms in our bellies dance again!	заставить червей в наших животах снова танцевать!				
manifest a pair of glaring eyes in search of its face,	явить пару пристальных глаз в поисках её лица,				
manifest a pair of glaring eyes in search of its face,	явить пару пристальных глаз в поисках её лица,				
memories or echoes of things that came before,	— воспоминания или эхо того, что было раньше,				
memories or echoes of things that came before,	— воспоминания или эхо того, что было раньше,				
my my...	кто это у нас тут...				
never sated, always craving…	вечно ненасытное, вечно жаждущее…				
no Coalhaven.	нет Углеграда.				
no fire…	нет огня…				
no nasty coal-digging persons, I pray.	никаких противных углерыльных личностей, молюсь.				
no sir, It's the best stick in the world!	нет, сэр, это лучшая палка в мире!				
not Somebodyville! Does... does-does...	не Теловилль! Разве... разве-разве...				
not by the sun’s life-giving caress… but once again by the silently mocking night sky.	не лаской солнца, дарующей жизнь... а снова безмолвно насмехающимся ночным небом.				
not directly at least. It transmits little nasty recordings	по крайней мере, не в прямом смысле. Она передаёт лишь крошечные противные отголоски				
not directly at least. It transmits little nasty recordings	по крайней мере, не в прямом смысле. Она передаёт лишь крошечные противные отголоски				
now I love sitting alone in the dark. I get into the wardrobe,	теперь я люблю сидеть один в темноте. Я забираюсь в шкаф,				
now this stick is in my life everything's so much better	теперь, когда эта палка есть в моей жизни, всё стало намного лучше				
of new beginnings, waiting on the other side of grief.	о новых началах, ожидающих на другой стороне горя.				
on dangerous detours that didn’t make sense...	на опасные окольные пути, не имевших смысла...				
on one hand it’s just a matter of walking down the road	с одной стороны, нужно просто идти по дороге				
one bit!	ни капли!				
one could’ve fallen straight into the skies.	можно было упасть прямо в небеса.				
one could’ve fallen straight into the skies.	можно было упасть прямо в небеса.				
patiently waiting for us to enter it…	терпеливо ожидая, когда мы войдём в неё…				
pointy hat and hollow gaze. He’s been around longer than you or I.	остроконечная шляпа и пустой взгляд. Он здесь дольше, чем кто-либо из нас с тобой.				
put it back where it belongs? Yeah.	вернёшь его туда, где ему место? Ага.				
screaming it out like the howling Molgrim, laughing it out like the starving Crawlers who	выкрикивая это, как воющий Молгрим, хохоча, как голодные Ползуны, которым				
searched every nook, cranny and hatch	обыскал каждый угол, щель и люк				
seemed so small against the vast night sky.	казался таким маленьким на фоне огромного ночного неба.				
sharing good eatings and howlings around their Fire	делясь хорошей едой и воем вокруг их Огня				
she bumped into a girl sitting in the snow.	она наткнулась на девочку, сидящую в снегу.				
she could still hear its melancholy howl.'Mad with grief' she mumbled, 'as I will be, unless I find the sun again.'	"она всё ещё могла слышать его меланхоличный вой. ""Безумен от горя"", — пробормотала она, — ""как и я, если снова не найду солнце""."				
she had lost him to the Dark. One night, there came a knock	она потеряла его во Тьме. Однажды ночью раздался стук				
she managed to open up to the winds and followed their gentle push south,	ей удалось открыться ветрам и последовать за их нежным натиском на юг,				
she remained silent until her son gave up and left, never to return again.	она оставалась безмолвной, пока её сын не сдался и не ушёл, никогда больше не возвращаясь.				
so I take a match, I light it, and I offer it.	поэтому я беру спичку, зажигаю её и предлагаю.				
so far that no creature could reach it.	так далеко, что ни одно существо не могло до него дотянуться.				
so is the shame a part of me, mine alone to bear.	так и стыд — часть меня, только мне одному нести его.				
so long as the Craftsman laments!	пока Ремесленник скорбит!				
so much so that I became obsessed with these huge electric lamps	настолько, что я стала одержимой этими огромными электрическими лампами				
so much so that I became obsessed with these huge electric lamps	настолько, что я стал одержим этими огромными электрическими лампами				
so much, it's my best stick in my whole collection	так сильно, это моя лучшая палка во всей моей коллекции				
so she could hear her beauty for herself.	чтобы она сама могла услышать свою красоту.				
so that no closet monsters would notice me.	чтобы никакие шкафные монстры не заметили меня.				
so vast, that without a roof above one’s head	настолько огромным, что без крыши над головой				
so vast, that without a roof above one’s head	настолько огромным, что без крыши над головой				
so you and I could talk again. I hope this works,	чтобы ты и я могли снова поговорить. Надеюсь, это сработает,				
some folk on the other side of this and that	некоторые люди по ту сторону того и сего				
something he thought he’d glimpsed in his nightmares.	нечто, что, как он думал, мельком видел в своих кошмарах.				
something to name so that we could tame it.	что-то, чему можно дать имя, чтобы мы могли её приручить.				
something to name so that we could tame it.	что-то, чему можно дать имя, чтобы мы могли её приручить.				
"spoke his final verse: ‘Here was I born, and here I lived;'"	"произнёс свой последний куплет: ""Здесь я родился, и здесь я жил;"""				
stilts of yours could take you places, fast.	ходули могли бы перенести тебя куда угодно, без промедления.				
sucking their fire dry like marrow from a bone!	высасывая их огонь досуха, как костный мозг из кости!				
take bloody vengeance upon the Heads	совершить кровавую месть над Головами				
that Somebodies became Nobodies and the bodies were exiled.	что Тело-веки стали Безтельниками, а тела были изгнаны.				
that passed through its drapes.	что проходило сквозь её завесы.				
that passed through its drapes.	что проходило сквозь её завесы.				
that she’d written me all those letters to play a joke on me...	что она написала мне все эти письма, чтобы подшутить надо мной...				
that she’d written me all those letters to play a joke on me...!	что она написала мне все эти письма, чтобы подшутить надо мной...!				
that the Burnt One and a small flame took a wander	что Обожжённый и маленькое пламя отправились странствовать				
that the darkness was not behind the missing sun, nor her suffering.	тьма не стояла ни за исчезновением солнца, ни за её страданием.				
that’ll give him that eureka for his song.	что даст ему то необходимое озарение для его песни.				
the Burnt One woke from a deep slumber	Обожжённый пробудился от глубокого сна				
the Craftsmen built the foundations, followed by	Ремесленники возвели фундамент, а затем				
the Craftsmen built the foundations, followed by	Ремесленники возвели фундамент, а затем				
the Midnight Walk has a mind of its own	Полуночная Тропа имеет свой собственный разум				
the Murkle asked it. But it was too distant so she could not hear its reply, if it had one.	Мёркл спросила её. Но она была слишком далеко, поэтому она не могла услышать её ответ, если бы он был.				
the Murkle found her way back on the road, further away from home than she had ever been.	Мёркл вернулась на дорогу, оказавшись дальше от дома, чем когда-либо.				
the Murkle heard a harrowing howl. Up on a hill stood a looming figure, dark and still in the quiet of the night.	Мёркл услышала душераздирающий вой. На холме стояла зловещая фигура, тёмная и неподвижная посреди тишины ночи.				
the Soulfisher answered: 'There have been whispers among the fish and corals about a loathsome,'	"Ловец душ ответил: ""Среди рыб и кораллов ходили шёпоты об омерзительном,"""				
the alleyways narrowing. Turning a corner,	переулки сужались. Повернув за угол,				
the cat left her to her ghosts.	кошка оставила её со своими призраками.				
the crawlers had gone with the wind.	ползуны ушли вместе с ветром.				
the creature turned around and…	существо обернулось и...				
the flame burns with a passion!	пламя сжигает со страстью!				
the flame warms the righteous	пламя согревает лишь добродетельных				
the girl asked. 'Isn’t it pretty?'	"спросила девочка. ""Разве она не красивая?"""				
the shadows,	теням,				
the trees and rocks. And after them came little houses	деревья и камни. А после них появились маленькие домики				
the trees and rocks. And after them came little houses	деревья и камни. А после них появились маленькие домики				
the trees,	деревьям,				
the vicar wanted her protection from bad luck.	а священник хотел её защиты от плохой удачи.				
their masks fell off and they went back to lifelessness. The Murkle silently thanked the dolls for the dance,	их маски отпали, и они вернулись к безжизненности. Мёркл молча поблагодарила кукол за танец,				
then can you maybe take me away from here, please?	тогда, может быть, ты заберёшь меня отсюда, пожалуйста?				
there wasn't much left to do	мало что оставалось делать				
there will be no passage for you, 'limb tree'...	"не будет прохода для тебя, ""деревяшка с конечностями""… Поди прочь."				
they are returning...!	они возвращаются...!				
they began to fight one another with it!	они начали сражаться друг с другом с его помощью!				
they built the Midnight Walk - for us to wander...	они построили Полуночную Тропу — чтобы мы бродили...				
they built the Midnight Walk - for us to wander...	они построили Полуночную Тропу — чтобы мы бродили...				
to Moon Mountain.	на Лунную гору.				
to Somebodies walkin’ around here with two feet.	Тело-веков, разгуливающих здесь на двух ногах.				
to be fettered to the clay and mud.	прикованные к глине и грязи.				
to help decompose the old and to bring about the new.	помогаем разлагать старое и приносить новое.				
to her cauldron… only then may the cleansing fire burn.	к его котлу... только тогда очищающий огонь сможет разгореться.				
to her cauldron… only then may the cleansing fire burn.	к его котлу... только тогда очищающий огонь сможет разгореться.				
to inhabit and appreciate his creation.	чтобы те жили и ценили его творение.				
to light the final fire.	чтобы зажечь последний огонь.				
to make sense…	чтобы обрести смысл...				
to make things clear...	чтобы прояснить вещи...				
to recover from the death of a dream. And the quiet promise	чтобы восстановиться после смерти мечты. И тихим обещанием				
to sculpt the face of the Dark Itself	изваять лицо Самой Тьмы				
to smile! In the darkest of times, and on the way…	чтобы улыбаться! В самые тёмные времена, и по пути...				
to tell you how to tend your flame…	говорить тебе, как ухаживать за твоим пламенем...				
to the stars. Hooh boy,	к звёздам. Ох парень,				
to those who seek to end us - for they seek to end themselves.	тем, кто стремится положить нам конец — ибо они стремятся положить конец самим себе.				
to which we must return. We are noble beings,	к которому мы должны вернуться. Мы благородные существа,				
took a name and went on a hike!	взяла имя и отправилась в поход!				
took a name and went on a hike!	взяла имя и отправилась в поход!				
trudging deeper and deeper into the mushroom-ridden swamps -	пробираясь всё глубже и глубже в заросшие грибами болота -				
trying again and again / despite everything / all that breaks, cracks, again / a moment's respite, light / then back / thanks for all the help / it wasn't enough then / resistance, refusal, don't want to / no way forward / an impenetrable limit	пытаясь снова и снова / несмотря ни на что / всё, что ломается, трескается, снова / момент передышки, свет / затем назад / спасибо за всю помощь / тогда этого было недостаточно / сопротивление, отказ, не хочу / нет пути вперёд / непроницаемый предел				
until it...	пока оно не...				
upon the door. 'It’s your son,' said a voice, 'please let me in!'	"в дверь. ""Это твой сын"", — сказал голос, — ""пожалуйста, впусти меня!"""				
we care not for its warmth.	нам не нужно его тепло.				
we couldn’t light the Furnace	мы не могли зажечь Печь				
we do not share tales around it,	мы не делимся рассказами вокруг него,				
we have a problem. It is called… the Molgrim.	у нас проблема. Её зовут... Молгрим.				
we started fighting each other! And then...	мы начали сражаться друг с другом! А потом...				
we tell ourselves - that fetter us to the clay and mud.	которые мы рассказываем себе — что приковывают нас к глине и грязи.				
we used to worship it - us coal miners did	мы поклонялись ей — мы, шахтёры				
we're big now, we were little / every nook and cranny / everything was so close, so intensely alive / sometimes I can see it still, again / the cousins ??visit for Easter / we played in the stairs	мы большие сейчас, мы были маленькими / каждый уголок и щель / всё было так близко, так интенсивно живо / иногда я всё ещё вижу это, снова / кузены приезжают на Пасху / мы играли на лестнице				
well, everything. Start anew, you know?	ну, всего. Начать заново, понимаешь?				
what if it doesn’t recognize me?	что если оно меня не узнает?				
when she came across a dark cave.	когда она наткнулась на тёмную пещеру.				
when the fog cleared - he discovered that it was, in fact, empty.	когда туман рассеялся — он обнаружил, что она, на самом деле, пуста.				
when they forced us out into that Maker-forgiven swamp!	когда они заставили нас отправиться в это Создателем-забытое болото!				
when you can roll and rock...	когда можно катиться и качаться…				
where nothing exists and everything is possible...	где ничего нет и всё возможно...				
where we might find each other, all of us equal under its cloak.	где мы могли бы найти друг друга, все мы равны под её покровом.				
which they had inherited from the skies.	который они унаследовали от небес.				
who had begun circling her, their language known only to the Dark Itself.	которые начали кружить вокруг неё, их язык известен лишь Самой Тьме.				
who pulled creative spark from the Dark Itself, without giving it fire.	который извлёк творческую искру из Самой Тьмы, не давая ей огня.				
why are you here...?	почему ты здесь...?				
with a beautiful shard from the Molgrim's cauldron!	с прекрасным осколком из котла Молгрима!				
with a burning question clenched in her fist. She felt like punching the dark with it,	со жгучим вопросом, сжатым в кулаке. Ей хотелось ударить им по тьме,				
with fire in our hearts and with eyes wide open.	с огнём в наших сердцах и с широко открытыми глазами.				
with its tiny fire devil! (Grumbles)	с его крошечным огненным дьяволом! (Ворчит)				
with not a star on its face. 'Well,' the Murkle mumbled softly to herself.	"без единой звезды на своём лице. ""Ну,"" — тихо пробормотала Мёркл себе."				
with our Molgrim problem.	решить нашу проблему с Молгримом				
with the quest and all.	с заданием и всем прочим.				
woulda plucked ‘em outta the sky, if it were possible…	сорвала бы их с неба, если бы это было возможно...				
wouldn’t make sense at all, hoot!	не имело бы никакого смысла, ух!				
you can't be here!	тебе нельзя здесь быть!				
you just haven’t lit it yet...	ты просто ещё не зажёг его...				
you know where to find us.	ты знаешь, где нас найти.				
"you of burnt clay; you’re still able, your hands idle…"	"ты из обожжённой глины; ты всё ещё способен, твои руки праздны..."				
you will receive… a present. A little gift, yes! Hoot!	ты получишь... подарок. Маленький подарок, да! Ух!				
you'd be drop-head gorgeous!	ты был бы обезглавлено великолепен!				
your Fire has no chance.	твой Огонь не имеет шансов.				
your friend’s is… well, burnin’.	твой друг... ну, горит.				
your purpose burnt into clay.	твоя цель выжжена в глине.				
you’ll be amazed what you’ll hear, if you listen a little.	ты удивишься тому, что услышишь, если немного послушаешь.				
{current}/{total}	{current}/{total}				
{item description}	{item description}				
{item name}	{item name}				
{item type}	{item type}				
{level}	{level}				
‘Don’t venture into the swamp under the moon,’ they cautioned.	"""Не ходи в болото под луной,"" — предупреждали они."				
‘Fore I knew it, my flame began to fade...	"""Не успела я опомниться, как моё пламя начало угасать..."				
‘There, wild eyes watch, and itching teeth yearn for succulent heads like ours.'	"""Там дикие глаза наблюдают, а зудящие зубы жаждут сочных голов, как наши."""				
‘Tis enough, perhaps...	"""Сего достаточно, возможно..."				
‘Tis enough, perhaps...	"""Сего достаточно, возможно..."				
“Does anyone out here know who took the sun away?”	"""Кто-нибудь здесь знает, кто забрал солнце?"""				
	 				
					
10:16	10:16				
16:10	16:10				
16:09	16:09				
03:04	03:04				
04:03	04:03				
09:16	09:16				
"<text color=""#ffff00"">This feature only works if NVIDIA DLSS is set to true.</>"	"<text color=""#ffff00"">Эта функция работает только если NVIDIA DLSS включён.</>"				
"<text color=""#ffff00"">WARNING: This feature only works if NVIDIA DLSS is set to false.</>"	"<text color=""#ffff00"">ВНИМАНИЕ: Эта функция работает только если NVIDIA DLSS выключен.</>"				
"<text color=""#ffff00"">WARNING: This functionality is not supported.</>"	"<text color=""#ffff00"">ПРЕДУПРЕЖДЕНИЕ: Эта функциональность не поддерживается.</>"				
AMD FSR	AMD FSR				
AMD FidelityFX	AMD FidelityFX				
Acceleration Style	Стиль ускорения				
Accessibility	Специальные возможности				
Adjust the brightness of the game	Настройка яркости игры				
Adjusting the vibration Intensity of the DualSense® wireless controller.	Настройка интенсивности вибрации беспроводного контроллера DualSense®.				
Adjusting the vibration Intensity of the controller.	Настройка интенсивности вибрации контроллера.				
Adjusts audio volume of the game.	Регулирует громкость звука игры.				
Advanced Graphics	Расширенные настройки графики				
Anti-Aliasing	Сглаживание				
Anti-Aliasing reduces jaggy artifacts along geometry edges. Increasing this setting will make edges look smoother, but can reduce performance.	Сглаживание уменьшает зубчатые артефакты по краям геометрии. Увеличение этого параметра сделает края более гладкими, но может снизить производительность.				
Apply & Save Resolution Changes	Применить & Сохранить изменения разрешения				
Apply Resolution and Window Mode changes. Requires confirmation.	Применить изменения разрешения и оконного режима. Требуется подтверждение.				
ApplyChanges	ApplyChanges				
Audio	Аудио				
Auto	Авто				
Auto-Set	Авто-настройка				
Auto-Set Quality	Авто-настройка качества				
Automatic	Автоматически				
Automatically configure the graphics quality based on a benchmark of your hardware.	Автоматически настраивает качество графики на основе тестирования вашего оборудования.				
Background Opacity	Непрозрачность фона				
Balanced	Сбалансированный				
Binaural Audio	Бинауральный звук				
Bright color	Яркий цвет				
Brightness	Яркость				
CPU Game Time	CPU Game Time				
CPU RHI Time	CPU RHI Time				
CPU Render Time	CPU Render Time				
Choose a different background or letterboxing for subtitles.	Выберите другой фон или леттербоксинг для субтитров.				
Choose different colors for the subtitle text.	Выберите различные цвета для текста субтитров.				
Choose different sizes of the subtitle text.	Выберите различные размеры текста субтитров.				
Choose how the player moves.	Выберите, как игрок двигается.				
Choose how the player rotates.	Выберите, как игрок поворачивается.				
Choose if Left stick or Right stick rotates.	Выберите, вращает ли левый стик или правый стик.				
Choose if you want to play seated or standing.	Выберите, хотите вы играть сидя или стоя.				
Clear	Прозрачный				
Client FPS	Client FPS				
Client frame rate (higher is better)	Пользовательская частота кадров (чем выше, тем лучше)				
Configure the Key Binds.	Настроить назначения клавиш.				
Configure the display of performance statistics.	Настройка отображения статистики производительности.				
Controller Icons	Иконки контроллера				
Controls	Управление				
Custom	Пользовательский				
Custom Resolution Scale, you can adjust the best scaling percentage by adjusting between performance and graphics quality.	Пользовательский масштаб разрешения, вы можете установить желаемый процент масштабирования между производительностью и качеством графики.				
DLSS sharpening adjustment.	Настройка резкости DLSS.				
Dark color	Тёмный цвет				
Determines how far away objects are rendered. Less objects visible may affect performance.	Определяет, насколько далеко отображаются объекты. Меньшее количество видимых объектов может улучшить производительность.				
Disabled	Отключено				
Disabled	Отключено				
Display Resolution determines the size of the window in Windowed mode. In Fullscreen mode, Display Resolution determines the graphics card output resolution, which can result in black bars depending on monitor and graphics card. Display Resolution is inactive in Windowed Fullscreen mode.	Разрешение экрана определяет размер окна в оконном режиме. В полноэкранном режиме разрешение экрана определяет выходное разрешение видеокарты, что может привести к появлению чёрных полос в зависимости от монитора и видеокарты. Разрешение экрана неактивно в оконном режиме без рамок.				
Edit	Изменить				
Edit	Изменить				
Effects	Эффекты				
Effects determines the quality of visual effects and lighting in game. Increasing this setting will improve the quality of visual effects, but can reduce performance.	Эффекты определяют качество визуальных эффектов и освещения в игре. Увеличение этого параметра улучшит качество визуальных эффектов, но может снизить производительность.				
Enable or disable Film Grain. Disabling it may give a small performance boost.	Включение или отключение эффекта зернистости. Отключение может дать небольшое повышение производительности.				
Enable the inversion of the Horizontal look axis.	Включить инверсию горизонтальной оси обзора.				
Enable the inversion of the vertical look axis.	Включить инверсию вертикальной оси обзора.				
Enable visual aid to show object locations while closing your eyes. For players with hearing impairment, we recommend enabling this option.	Включить визуальную подсказку для отображения расположения объектов при закрытии глаз. Для игроков с нарушениями слуха мы рекомендуем включить эту опцию.				
Enable/disable Head Bob when moving through the world	Включение/отключение покачивания головы при перемещении по миру				
Enabled	Включено				
Enabled + Boost	Вкл + Ускорение				
Enables Gaze Tracking, allowing you to close your actual eyes in order to use eye mechanics in the game.	Включает Отслеживание Взгляда, позволяя закрывать ваши реальные глаза для использования механики глаз в игре.				
Enabling Vertical Sync eliminates screen tearing by always rendering and presenting a full frame. Disabling Vertical Sync can give higher frame rate and better input response, but can result in horizontal screen tearing.	Включение вертикальной синхронизации устраняет разрывы экрана, всегда отрисовывая и представляя полный кадр. Отключение вертикальной синхронизации может дать более высокую частоту кадров и лучший входной отклик, но может привести к горизонтальным разрывам экрана.				
Enhanced spatialization for headphones and VR. (Do not use with speakers!)	Улучшенное пространственное звучание для наушников и VR. (Не использовать с динамиками!)				
Epic	Эпическое				
Epic	Эпическое				
Epic	Эпическое				
Epic	Эпическое				
Epic	Эпическое				
Epic	Эпическое				
Exponential	Экспоненциальный				
Extra Large	Очень большой				
Extra Small	Очень маленький				
Far	Далеко				
Film Grain	Зернистость				
Frame Generation	Генерация кадров				
Frame Generation boosts frame rates by using AI to render additional frames.	Генерация кадров повышает частоту кадров, используя ИИ для отрисовки дополнительных кадров.				
Frame Generation boosts frame rates by using AI to render additional frames. This feature requires a GeForce RTX 40 Series graphics card.	Генерация кадров повышает частоту кадров, используя ИИ для отрисовки дополнительных кадров. Эта функция требует видеокарту GeForce RTX серии 40.				
Frame Rate Limit	Ограничение частоты кадров				
Frame Time	Frame Time				
Frame rate limit sets the highest frame rate that is allowed. Set this lower for a more consistent frame rate or higher for the best experience on faster machines. You may need to disable Vsync to reach high frame rates.	Ограничение частоты кадров устанавливает наивысшую допустимую частоту кадров. Установите значение ниже для более стабильной частоты кадров или выше для наилучшего опыта на быстрых машинах. Возможно, потребуется отключить Vsync для достижения высокой частоты кадров.				
Fullscreen	Полноэкранный				
GPU Render Time	GPU Render Time				
Gaze Tracking	Отслеживание взгляда				
Global Illumination	Глобальное освещение				
Global Illumination controls the quality of dynamically calculated indirect lighting bounces, sky shadowing and Ambient Occlusion. Settings of 'High' and above use more accurate ray tracing methods to solve lighting, but can reduce performance.	"Глобальное освещение контролирует качество динамически рассчитываемых непрямых отскоков света, затенения от неба и окружающей окклюзии. Настройки ""Высокое"" и выше используют более точные методы трассировки лучей для расчёта освещения, но могут снизить производительность."				
Graph Only	Graph Only				
Hand Left	Левая рука				
Hand Right	Правая рука				
Head	Голова				
Head Bob	Покачивание головы				
Head Vibration Intensity	Интенсивность вибрации головы				
High	Высокое				
High	Высокое				
High	Высокое				
High	Высокое				
High	Высокое				
High	Высокое				
How strong the vignetting will be	Насколько сильным будет виньетирование				
Idle Time	Время простоя				
Image Scaling	Масштабирование изображения				
Image Scaling boosts frame rates using GPU scaling and sharpening.	Масштабирование изображения повышает частоту кадров с помощью масштабирования GPU и повышения резкости.				
Image Scaling sharpening adjustment.	Настройка резкости масштабирования изображения.				
In Windowed mode you can interact with other windows more easily, and drag the edges of the window to set the size. In Windowed Fullscreen mode you can easily switch between applications. In Fullscreen mode you cannot interact with other windows as easily, but the game will run slightly faster.	В оконном режиме вы можете легче взаимодействовать с другими окнами и перетаскивать края окна для изменения размера. В оконном режиме без рамок вы можете легко переключаться между приложениями. В полноэкранном режиме вы не можете так легко взаимодействовать с другими окнами, но игра будет работать немного быстрее.				
Intensity	Интенсивность				
Invert Horizontal Axis	Инвертировать горизонтальную ось				
Invert Stick in VR	Инвертировать стик в VR				
Invert Vertical Axis	Инвертировать вертикальную ось				
Invert the stick navigation.	Инвертировать навигацию стиком.				
Key Bind Page	Страница привязки клавиш				
Keyboard	Клавиатура				
Keyboard Binds	Привязки клавиатуры				
Keyboard/Binds	Клавиатура/Привязки				
Language	Язык				
Language	Язык				
Large	Огромный				
Linear	Линейный				
Look Speed	Скорость взгляда				
Low	Низкое				
Low	Низкое				
Low	Низкое				
Low	Низкое				
Low	Низкое				
Master Volume	Общая громкость				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Medium	Среднее				
Motion Blur	Размытие движения				
Movement Orientation	Ориентация движения				
NVIDIA	NVIDIA				
NVIDIA DLSS	NVIDIA DLSS				
NVIDIA DLSS uses AI to boost frame rates while maintaining great image quality and responsiveness. This feature requires a GeForce RTX graphics card.	NVIDIA DLSS использует ИИ для повышения частоты кадров при сохранении отличного качества изображения и отзывчивости. Эта функция требует видеокарту GeForce RTX.				
NVIDIA Image Scaling	Масштабирование Изображения NVIDIA				
NVIDIA Reflex Low Latency	NVIDIA Reflex Низкая Задержка				
NVIDIA Reflex reduces system latency and increases PC responsiveness.	NVIDIA Reflex снижает задержку системы и повышает отзывчивость ПК.				
NativeAA	NativeAA				
Near	Ближайшее				
None	Нет				
Off	Выкл.				
Off	Выкл.				
On	Вкл.				
Performance	Производительность				
Performance	Производительность				
Performance Stats	Статистика производительности				
Post Processing	Постобработка				
Post Processing effects include Motion Blur, Depth of Field and Bloom. Increasing this setting improves the quality of post process effects, but can reduce performance.	Эффекты постобработки включают размытие в движении, глубину резкости и свечение. Увеличение этого параметра улучшает качество эффектов постобработки, но может снизить производительность.				
Quality	Качество				
Quality Mode	Режим качества				
Quality Preset allows you to adjust multiple video options at once. Try a few options to see what fits your preference and device's performance.	Предустановка качества позволяет регулировать несколько параметров видео одновременно. Попробуйте несколько вариантов, чтобы увидеть, что соответствует вашим предпочтениям и производительности устройства.				
Quality Presets	Предустановки качества				
Reflection quality determines the resolution and accuracy of reflections.  Settings of 'High' and above use more accurate ray tracing methods to solve reflections, but can reduce performance.	"Качество отражений определяет разрешение и точность отражений. Настройки ""Высокое"" и выше используют более точные методы трассировки лучей для расчёта отражений, но могут снизить производительность."				
